id,nom_voie,id_fantoir,numero,rep,code_insee,code_post,alias,nom_ld,x,y,commune,fant_voie,fant_ld,lat,lon
ADRNIVX_0000000270762867,Passage Saint-Ambroise,8480,9,BIS,75111,75011,"","",654312.8,6862773.1,Paris 11e Arrondissement,,,48.863369,2.377248
ADRNIVX_0000002003962514,Passage Saint-Ambroise,8480,9,TER,75111,75011,"","",654302.7,6862796.7,Paris 11e Arrondissement,,,48.863580,2.377108
ADRNIVX_0000000270762858,Passage Saint-Ambroise,8480,9,"",75111,75011,"","",654321.7,6862757.9,Paris 11e Arrondissement,,,48.863233,2.377371
ADRNIVX_0000000270781077,Passage Saint-Antoine,8489,1,"",75111,75011,"","",654245.9,6861642.3,Paris 11e Arrondissement,,,48.853195,2.376458
ADRNIVX_0000000270781080,Passage Saint-Antoine,8489,2,TER,75111,75011,"","",654232.7,6861611.6,Paris 11e Arrondissement,,,48.852918,2.376282
ADRNIVX_0000000270781078,Passage Saint-Antoine,8489,2,"",75111,75011,"","",654236.9,6861642.7,Paris 11e Arrondissement,,,48.853198,2.376336
ADRNIVX_0000000270781079,Passage Saint-Antoine,8489,2,BIS,75111,75011,"","",654235.9,6861625.2,Paris 11e Arrondissement,,,48.853040,2.376324
ADRNIVX_0000000270782005,Passage Saint-Antoine,8489,3,"",75111,75011,"","",654242,6861615.9,Paris 11e Arrondissement,,,48.852957,2.376408
ADRNIVX_0000000270782006,Passage Saint-Antoine,8489,4,"",75111,75011,"","",654230.6,6861590.4,Paris 11e Arrondissement,,,48.852727,2.376255
ADRNIVX_0000000270782007,Passage Saint-Antoine,8489,5,"",75111,75011,"","",654240.9,6861606.2,Paris 11e Arrondissement,,,48.852870,2.376394
ADRNIVX_0000000270782008,Passage Saint-Antoine,8489,7,"",75111,75011,"","",654242.4,6861587.5,Paris 11e Arrondissement,,,48.852702,2.376417
ADRNIVX_0000002003962528,Passage Saint-Bernard,8497,1,"",75111,75011,"","",654511.1,6861533,Paris 11e Arrondissement,,,48.852231,2.380084
ADRNIVX_0000000270782904,Passage Saint-Bernard,8497,11,"",75111,75011,"","",654499.9,6861520.5,Paris 11e Arrondissement,,,48.852117,2.379933
ADRNIVX_0000000270782905,Passage Saint-Bernard,8497,15,"",75111,75011,"","",654502.1,6861530.4,Paris 11e Arrondissement,,,48.852207,2.379962
ADRNIVX_0000000270782906,Passage Saint-Bernard,8497,17,"",75111,75011,"","",654506.2,6861548.3,Paris 11e Arrondissement,,,48.852368,2.380016
ADRNIVX_0000000270785514,Passage Saint-Bernard,8497,2,"",75111,75011,"","",654487.1,6861395,Paris 11e Arrondissement,,,48.850988,2.379772
ADRNIVX_0000000270782907,Passage Saint-Bernard,8497,22,"",75111,75011,"","",654511.1,6861533,Paris 11e Arrondissement,,,48.852231,2.380084
ADRNIVX_0000000270784734,Passage Saint-Bernard,8497,3,"",75111,75011,"","",654483.1,6861447.9,Paris 11e Arrondissement,,,48.851463,2.379712
ADRNIVX_0000000270785515,Passage Saint-Bernard,8497,4,"",75111,75011,"","",654489.9,6861410.7,Paris 11e Arrondissement,,,48.851129,2.379808
ADRNIVX_0000000270783791,Passage Saint-Bernard,8497,5,"",75111,75011,"","",654487.5,6861467,Paris 11e Arrondissement,,,48.851635,2.379770
ADRNIVX_0000000270783792,Passage Saint-Bernard,8497,7,"",75111,75011,"","",654491.8,6861485.3,Paris 11e Arrondissement,,,48.851800,2.379826
ADRNIVX_0000000270783793,Passage Saint-Bernard,8497,9,"",75111,75011,"","",654495.5,6861501.8,Paris 11e Arrondissement,,,48.851949,2.379875
ADRNIVX_0000000270771378,Passage Sainte-Anne Popincourt,8536,10,"",75111,75011,"","",653816.3,6862224.6,Paris 11e Arrondissement,,,48.858401,2.370541
ADRNIVX_0000000270770480,Passage Sainte-Anne Popincourt,8536,11,"",75111,75011,"","",653831.1,6862237.7,Paris 11e Arrondissement,,,48.858520,2.370741
ADRNIVX_0000000270771379,Passage Sainte-Anne Popincourt,8536,12,"",75111,75011,"","",653831.7,6862229.1,Paris 11e Arrondissement,,,48.858442,2.370750
ADRNIVX_0000000270770481,Passage Sainte-Anne Popincourt,8536,13,"",75111,75011,"","",653848.5,6862244.1,Paris 11e Arrondissement,,,48.858578,2.370977
ADRNIVX_0000000270771380,Passage Sainte-Anne Popincourt,8536,14,"",75111,75011,"","",653841.2,6862228.4,Paris 11e Arrondissement,,,48.858437,2.370880
ADRNIVX_0000000270770482,Passage Sainte-Anne Popincourt,8536,15,"",75111,75011,"","",653862,6862249.1,Paris 11e Arrondissement,,,48.858624,2.371161
ADRNIVX_0000000270771384,Passage Sainte-Anne Popincourt,8536,2,"",75111,75011,"","",653738.9,6862192.2,Paris 11e Arrondissement,,,48.858104,2.369489
ADRNIVX_0000000270770477,Passage Sainte-Anne Popincourt,8536,3,"",75111,75011,"","",653740.7,6862204.3,Paris 11e Arrondissement,,,48.858213,2.369513
ADRNIVX_0000000270771385,Passage Sainte-Anne Popincourt,8536,3,BIS,75111,75011,"","",653752.9,6862209,Paris 11e Arrondissement,,,48.858256,2.369678
ADRNIVX_0000000270771386,Passage Sainte-Anne Popincourt,8536,4,"",75111,75011,"","",653751,6862196.7,Paris 11e Arrondissement,,,48.858145,2.369654
ADRNIVX_0000000270770478,Passage Sainte-Anne Popincourt,8536,5,"",75111,75011,"","",653765.1,6862213.7,Paris 11e Arrondissement,,,48.858299,2.369844
ADRNIVX_0000000270771381,Passage Sainte-Anne Popincourt,8536,6,"",75111,75011,"","",653773.5,6862205.2,Paris 11e Arrondissement,,,48.858223,2.369959
ADRNIVX_0000000270771382,Passage Sainte-Anne Popincourt,8536,7,"",75111,75011,"","",653788.7,6862223.1,Paris 11e Arrondissement,,,48.858385,2.370165
ADRNIVX_0000000270771383,Passage Sainte-Anne Popincourt,8536,8,"",75111,75011,"","",653799.3,6862215.4,Paris 11e Arrondissement,,,48.858317,2.370310
ADRNIVX_0000000270770479,Passage Sainte-Anne Popincourt,8536,9,"",75111,75011,"","",653812.3,6862232.6,Paris 11e Arrondissement,,,48.858472,2.370485
ADRNIVX_0000000270764375,Passage Saint-Pierre Amelot,8733,1,"",75111,75011,"","",653636.4,6862649.6,Paris 11e Arrondissement,,,48.862210,2.368042
ADRNIVX_0000000270763675,Passage Saint-Pierre Amelot,8733,10,"",75111,75011,"","",653727,6862678.2,Paris 11e Arrondissement,,,48.862473,2.369274
ADRNIVX_0000000270763676,Passage Saint-Pierre Amelot,8733,11,"",75111,75011,"","",653788.4,6862710.5,Paris 11e Arrondissement,,,48.862768,2.370108
ADRNIVX_0000000270763677,Passage Saint-Pierre Amelot,8733,12,"",75111,75011,"","",653787.7,6862701.9,Paris 11e Arrondissement,,,48.862691,2.370099
ADRNIVX_0000000270763678,Passage Saint-Pierre Amelot,8733,13,"",75111,75011,"","",653802.7,6862716.2,Paris 11e Arrondissement,,,48.862821,2.370302
ADRNIVX_0000000270763680,Passage Saint-Pierre Amelot,8733,14,"",75111,75011,"","",653800.8,6862707.2,Paris 11e Arrondissement,,,48.862740,2.370277
ADRNIVX_0000000270763681,Passage Saint-Pierre Amelot,8733,14,BIS,75111,75011,"","",653808.7,6862710.3,Paris 11e Arrondissement,,,48.862768,2.370384
ADRNIVX_0000000270763673,Passage Saint-Pierre Amelot,8733,16,"",75111,75011,"","",653819.9,6862714.9,Paris 11e Arrondissement,,,48.862810,2.370536
ADRNIVX_0000000270763669,Passage Saint-Pierre Amelot,8733,18,"",75111,75011,"","",653859.1,6862729.3,Paris 11e Arrondissement,,,48.862942,2.371069
ADRNIVX_0000000270764373,Passage Saint-Pierre Amelot,8733,2,"",75111,75011,"","",653651.9,6862649.2,Paris 11e Arrondissement,,,48.862207,2.368254
ADRNIVX_0000002003962529,Passage Saint-Pierre Amelot,8733,3,"",75111,75011,"","",653630.1,6862648.4,Paris 11e Arrondissement,,,48.862199,2.367957
ADRNIVX_0000000270764370,Passage Saint-Pierre Amelot,8733,4,"",75111,75011,"","",653710.9,6862672.5,Paris 11e Arrondissement,,,48.862421,2.369055
ADRNIVX_0000000340086863,Passage Saint-Pierre Amelot,8733,6,"",75111,75011,"","",653664.5,6862652.7,Paris 11e Arrondissement,,,48.862240,2.368425
ADRNIVX_0000000340086862,Passage Saint-Pierre Amelot,8733,6,"",75111,75011,"","",653724.9,6862673.7,Paris 11e Arrondissement,,,48.862433,2.369246
ADRNIVX_0000000270764372,Passage Saint-Pierre Amelot,8733,7,"",75111,75011,"","",653732.5,6862688.2,Paris 11e Arrondissement,,,48.862564,2.369348
ADRNIVX_0000000340086864,Passage Saint-Pierre Amelot,8733,8,"",75111,75011,"","",653695.7,6862665.4,Paris 11e Arrondissement,,,48.862356,2.368849
ADRNIVX_0000000270763674,Passage Saint-Pierre Amelot,8733,9,"",75111,75011,"","",653769.7,6862703.1,Paris 11e Arrondissement,,,48.862700,2.369854
ADRNIVX_0000000270777591,Passage Saint-Sabin,,11,"",75111,75011,"","",653998,6861845.4,Paris 11e Arrondissement,,,48.855004,2.373058
ADRNIVX_0000000270777589,Passage Saint-Sabin,,7,"",75111,75011,"","",653970.2,6861882.8,Paris 11e Arrondissement,,,48.855338,2.372675
ADRNIVX_0000000270777590,Passage Saint-Sabin,,9,"",75111,75011,"","",653979.8,6861869.7,Paris 11e Arrondissement,,,48.855221,2.372807
ADRNIVX_0000000270765804,Passage Saint-Sébastien,8755,1,BIS,75111,75011,"","",653697.1,6862580.5,Paris 11e Arrondissement,,,48.861593,2.368877
ADRNIVX_0000000270765803,Passage Saint-Sébastien,8755,1,"",75111,75011,"","",653680.6,6862574.2,Paris 11e Arrondissement,,,48.861535,2.368653
ADRNIVX_0000000270765103,Passage Saint-Sébastien,8755,11,BIS,75111,75011,"","",653783.3,6862613.9,Paris 11e Arrondissement,,,48.861899,2.370049
ADRNIVX_0000000270765102,Passage Saint-Sébastien,8755,11,"",75111,75011,"","",653769.5,6862611.5,Paris 11e Arrondissement,,,48.861877,2.369861
ADRNIVX_0000000270765099,Passage Saint-Sébastien,8755,13,BIS,75111,75011,"","",653812.4,6862629.2,Paris 11e Arrondissement,,,48.862039,2.370444
ADRNIVX_0000000270765104,Passage Saint-Sébastien,8755,13,"",75111,75011,"","",653795.7,6862619.5,Paris 11e Arrondissement,,,48.861951,2.370217
ADRNIVX_0000000270765100,Passage Saint-Sébastien,8755,15,"",75111,75011,"","",653826.5,6862631.7,Paris 11e Arrondissement,,,48.862062,2.370635
ADRNIVX_0000000270764365,Passage Saint-Sébastien,8755,17,"",75111,75011,"","",653859.6,6862644.3,Paris 11e Arrondissement,,,48.862178,2.371085
ADRNIVX_0000000270764366,Passage Saint-Sébastien,8755,19,"",75111,75011,"","",653884.3,6862654.3,Paris 11e Arrondissement,,,48.862270,2.371421
ADRNIVX_0000000270765812,Passage Saint-Sébastien,8755,2,"",75111,75011,"","",653622.4,6862539.2,Paris 11e Arrondissement,,,48.861216,2.367864
ADRNIVX_0000000270765801,Passage Saint-Sébastien,8755,20,"",75111,75011,"","",653733.9,6862588,Paris 11e Arrondissement,,,48.861663,2.369378
ADRNIVX_0000000270764367,Passage Saint-Sébastien,8755,21,"",75111,75011,"","",653896.9,6862659.3,Paris 11e Arrondissement,,,48.862316,2.371592
ADRNIVX_0000000270764363,Passage Saint-Sébastien,8755,23,"",75111,75011,"","",653906.8,6862663.2,Paris 11e Arrondissement,,,48.862351,2.371727
ADRNIVX_0000000270765105,Passage Saint-Sébastien,8755,3,BIS,75111,75011,"","",653686.6,6862577.1,Paris 11e Arrondissement,,,48.861561,2.368735
ADRNIVX_0000000330306590,Passage Saint-Sébastien,8755,3,"",75111,75011,"","",653717.5,6862588.5,Paris 11e Arrondissement,,,48.861666,2.369155
ADRNIVX_0000000340086853,Passage Saint-Sébastien,8755,42,"",75111,75011,"","",653890.3,6862647,Paris 11e Arrondissement,,,48.862205,2.371503
ADRNIVX_0000000270765106,Passage Saint-Sébastien,8755,5,"",75111,75011,"","",653727.7,6862592.7,Paris 11e Arrondissement,,,48.861705,2.369293
ADRNIVX_0000000270765813,Passage Saint-Sébastien,8755,6,"",75111,75011,"","",653646.2,6862550,Paris 11e Arrondissement,,,48.861315,2.368187
ADRNIVX_0000000270765107,Passage Saint-Sébastien,8755,7,"",75111,75011,"","",653734.8,6862595.4,Paris 11e Arrondissement,,,48.861729,2.369390
ADRNIVX_0000000270765814,Passage Saint-Sébastien,8755,8,"",75111,75011,"","",653656.1,6862554.7,Paris 11e Arrondissement,,,48.861358,2.368321
ADRNIVX_0000000270765101,Passage Saint-Sébastien,8755,9,"",75111,75011,"","",653757.8,6862607.1,Paris 11e Arrondissement,,,48.861836,2.369702
ADRNIVX_0000000270773959,Passage Salarnier,8788,2,"",75111,75011,"","",654037.4,6862056.5,Paris 11e Arrondissement,,,48.856905,2.373572
ADRNIVX_0000000270773960,Passage Salarnier,8788,3,"",75111,75011,"","",654038.5,6862065.3,Paris 11e Arrondissement,,,48.856984,2.373586
ADRNIVX_0000000270773949,Passage Salarnier,8788,4,"",75111,75011,"","",654064.7,6862069.7,Paris 11e Arrondissement,,,48.857025,2.373943
ADRNIVX_0000000270773962,Passage Salarnier,8788,5,BIS,75111,75011,"","",654058.5,6862076.2,Paris 11e Arrondissement,,,48.857083,2.373858
ADRNIVX_0000000270773961,Passage Salarnier,8788,5,"",75111,75011,"","",654031.7,6862061.6,Paris 11e Arrondissement,,,48.856950,2.373494
ADRNIVX_0000000270773950,Passage Salarnier,8788,6,"",75111,75011,"","",654077.4,6862046,Paris 11e Arrondissement,,,48.856813,2.374118
ADRNIVX_0000000270773110,Passage Salarnier,8788,7,"",75111,75011,"","",654070.6,6862081.5,Paris 11e Arrondissement,,,48.857132,2.374022
ADRNIVX_0000000270773951,Passage Salarnier,8788,9,"",75111,75011,"","",654068.1,6862081.9,Paris 11e Arrondissement,,,48.857135,2.373988
ADRNIVX_0000000270781100,Passage Thière,9272,1,"",75111,75011,"","",654135.3,6861649.2,Paris 11e Arrondissement,,,48.853249,2.374950
ADRNIVX_0000000270780172,Passage Thière,9272,10,"",75111,75011,"","",654087.4,6861706.3,Paris 11e Arrondissement,,,48.853759,2.374291
ADRNIVX_0000000270779224,Passage Thière,9272,11,"",75111,75011,"","",654059,6861723.1,Paris 11e Arrondissement,,,48.853908,2.373903
ADRNIVX_0000000270780173,Passage Thière,9272,12,"",75111,75011,"","",654078.6,6861714.7,Paris 11e Arrondissement,,,48.853834,2.374171
ADRNIVX_0000000270779222,Passage Thière,9272,14,"",75111,75011,"","",654069.8,6861723.2,Paris 11e Arrondissement,,,48.853910,2.374050
ADRNIVX_0000000270779225,Passage Thière,9272,15,"",75111,75011,"","",654036,6861739.8,Paris 11e Arrondissement,,,48.854057,2.373587
ADRNIVX_0000000270779227,Passage Thière,9272,16,BIS,75111,75011,"","",654051.6,6861740.8,Paris 11e Arrondissement,,,48.854067,2.373800
ADRNIVX_0000000270779226,Passage Thière,9272,16,"",75111,75011,"","",654056.9,6861735.8,Paris 11e Arrondissement,,,48.854022,2.373873
ADRNIVX_0000000270779228,Passage Thière,9272,18,"",75111,75011,"","",654048.6,6861745.7,Paris 11e Arrondissement,,,48.854111,2.373758
ADRNIVX_0000000270781101,Passage Thière,9272,2,"",75111,75011,"","",654133.7,6861662,Paris 11e Arrondissement,,,48.853364,2.374927
ADRNIVX_0000000270779229,Passage Thière,9272,20,"",75111,75011,"","",654033.8,6861761.5,Paris 11e Arrondissement,,,48.854252,2.373555
ADRNIVX_0000000270778408,Passage Thière,9272,22,"",75111,75011,"","",654024.7,6861771,Paris 11e Arrondissement,,,48.854336,2.373430
ADRNIVX_0000000270778409,Passage Thière,9272,24,"",75111,75011,"","",654017.3,6861779.2,Paris 11e Arrondissement,,,48.854410,2.373328
ADRNIVX_0000000270778412,Passage Thière,9272,26,"",75111,75011,"","",654008.6,6861788.2,Paris 11e Arrondissement,,,48.854490,2.373209
ADRNIVX_0000000270778413,Passage Thière,9272,29,"",75111,75011,"","",654008.7,6861772.6,Paris 11e Arrondissement,,,48.854350,2.373212
ADRNIVX_0000000270781102,Passage Thière,9272,3,"",75111,75011,"","",654122,6861661.9,Paris 11e Arrondissement,,,48.853362,2.374768
ADRNIVX_0000000270778414,Passage Thière,9272,30,"",75111,75011,"","",653990.1,6861808.4,Paris 11e Arrondissement,,,48.854670,2.372954
ADRNIVX_0000000270778415,Passage Thière,9272,31,"",75111,75011,"","",654004.8,6861773.3,Paris 11e Arrondissement,,,48.854356,2.373159
ADRNIVX_0000000270778416,Passage Thière,9272,33,"",75111,75011,"","",653999.9,6861781.8,Paris 11e Arrondissement,,,48.854432,2.373091
ADRNIVX_0000000270778417,Passage Thière,9272,35,"",75111,75011,"","",653995.5,6861786.4,Paris 11e Arrondissement,,,48.854473,2.373030
ADRNIVX_0000000270778418,Passage Thière,9272,37,"",75111,75011,"","",653989.2,6861790.6,Paris 11e Arrondissement,,,48.854510,2.372944
ADRNIVX_0000000270778419,Passage Thière,9272,39,"",75111,75011,"","",653986.7,6861795.5,Paris 11e Arrondissement,,,48.854554,2.372909
ADRNIVX_0000000270780162,Passage Thière,9272,4,"",75111,75011,"","",654125.3,6861670,Paris 11e Arrondissement,,,48.853435,2.374812
ADRNIVX_0000000330306593,Passage Thière,9272,41,"",75111,75011,"","",653983.1,6861799.7,Paris 11e Arrondissement,,,48.854592,2.372860
ADRNIVX_0000000270778420,Passage Thière,9272,45,"",75111,75011,"","",653975.2,6861811.7,Paris 11e Arrondissement,,,48.854699,2.372751
ADRNIVX_0000000270780168,Passage Thière,9272,5,"",75111,75011,"","",654102.3,6861681.3,Paris 11e Arrondissement,,,48.853535,2.374497
ADRNIVX_0000000270780163,Passage Thière,9272,6,"",75111,75011,"","",654117.2,6861677.7,Paris 11e Arrondissement,,,48.853504,2.374701
ADRNIVX_0000000270780169,Passage Thière,9272,7,"",75111,75011,"","",654092.8,6861690.5,Paris 11e Arrondissement,,,48.853617,2.374367
ADRNIVX_0000000270780166,Passage Thière,9272,8,"",75111,75011,"","",654112.9,6861699.8,Paris 11e Arrondissement,,,48.853702,2.374640
ADRNIVX_0000000270780171,Passage Thière,9272,9,BIS,75111,75011,"","",654072.6,6861709.8,Paris 11e Arrondissement,,,48.853789,2.374089
ADRNIVX_0000000270780170,Passage Thière,9272,9,"",75111,75011,"","",654082.2,6861700.2,Paris 11e Arrondissement,,,48.853704,2.374221
ADRNIVX_0000000270786264,Passage Turquetil,9512,1,"",75111,75011,"","",655433.6,6861391.3,Paris 11e Arrondissement,,,48.851021,2.392670
ADRNIVX_0000000270784639,Passage Turquetil,9512,10,"",75111,75011,"","",655443.4,6861436.5,Paris 11e Arrondissement,,,48.851428,2.392799
ADRNIVX_0000000270782822,Passage Turquetil,9512,11,"",75111,75011,"","",655427.7,6861520.1,Paris 11e Arrondissement,,,48.852179,2.392576
ADRNIVX_0000000270784648,Passage Turquetil,9512,12,"",75111,75011,"","",655441.1,6861446.7,Paris 11e Arrondissement,,,48.851520,2.392766
ADRNIVX_0000000270782812,Passage Turquetil,9512,18,"",75111,75011,"","",655446.3,6861517,Paris 11e Arrondissement,,,48.852152,2.392830
ADRNIVX_0000000270785451,Passage Turquetil,9512,2,"",75111,75011,"","",655455.3,6861338.5,Paris 11e Arrondissement,,,48.850547,2.392971
ADRNIVX_0000000270782813,Passage Turquetil,9512,20,"",75111,75011,"","",655458.6,6861521.7,Paris 11e Arrondissement,,,48.852195,2.392997
ADRNIVX_0000000270784647,Passage Turquetil,9512,3,"",75111,75011,"","",655430.4,6861448.6,Paris 11e Arrondissement,,,48.851536,2.392620
ADRNIVX_0000000270786265,Passage Turquetil,9512,4,"",75111,75011,"","",655449.2,6861364.6,Paris 11e Arrondissement,,,48.850782,2.392885
ADRNIVX_0000000270783720,Passage Turquetil,9512,5,"",75111,75011,"","",655424.7,6861473.7,Paris 11e Arrondissement,,,48.851761,2.392540
ADRNIVX_0000000270785444,Passage Turquetil,9512,6,"",75111,75011,"","",655451,6861408.1,Paris 11e Arrondissement,,,48.851173,2.392905
ADRNIVX_0000000270783721,Passage Turquetil,9512,7,"",75111,75011,"","",655419.1,6861498.4,Paris 11e Arrondissement,,,48.851983,2.392461
ADRNIVX_0000000270784638,Passage Turquetil,9512,8,"",75111,75011,"","",655447.4,6861419.8,Paris 11e Arrondissement,,,48.851278,2.392855
ADRNIVX_0000000270782821,Passage Turquetil,9512,9,"",75111,75011,"","",655419.7,6861516.9,Paris 11e Arrondissement,,,48.852149,2.392468
ADRNIVX_0000000270774823,Passage Viallet,9731,1,"",75111,75011,"","",654608.9,6862009.4,Paris 11e Arrondissement,,,48.856522,2.381366
ADRNIVX_0000000270774806,Passage Viallet,9731,4,"",75111,75011,"","",654626.7,6862007.7,Paris 11e Arrondissement,,,48.856508,2.381609
ADRNIVX_0000000270774807,Passage Viallet,9731,5,"",75111,75011,"","",654623.7,6862015.1,Paris 11e Arrondissement,,,48.856574,2.381567
ADRNIVX_0000000270780198,Place de la Bastille,0714,10,"",75111,75011,"","",653795.4,6861702.1,Paris 11e Arrondissement,,,48.853700,2.370313
ADRNIVX_0000000312903506,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903505,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903507,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000270780199,Place de la Bastille,0714,12,"",75111,75011,"","",653819.8,6861831.2,Paris 11e Arrondissement,,,48.854863,2.370631
ADRNIVX_0000000312903512,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903508,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903509,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903510,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000312903511,Place de la Bastille,0714,12,"",75111,75011,"","",653779.1,6861703.9,Paris 11e Arrondissement,,,48.853715,2.370090
ADRNIVX_0000000270780200,Place de la Bastille,0714,14,"",75111,75011,"","",653768.2,6861706.2,Paris 11e Arrondissement,,,48.853735,2.369942
ADRNIVX_0000000270780197,Place de la Bastille,0714,8,"",75111,75011,"","",653790.1,6861668,Paris 11e Arrondissement,,,48.853393,2.370244
ADRNIVX_0000000270789862,Place de la Nation,6685,1,"",75111,75011,"","",655551.1,6861145.6,Paris 11e Arrondissement,,,48.848819,2.394297
ADRNIVX_0000000270788151,Place de la Nation,6685,11,BIS,75111,75011,"","",655729.7,6861209.3,Paris 11e Arrondissement,,,48.849404,2.396724
ADRNIVX_0000000270788150,Place de la Nation,6685,11,"",75111,75011,"","",655713.4,6861216.6,Paris 11e Arrondissement,,,48.849469,2.396501
ADRNIVX_0000000270789009,Place de la Nation,6685,13,"",75111,75011,"","",655776.6,6861165.7,Paris 11e Arrondissement,,,48.849016,2.397368
ADRNIVX_0000000270789858,Place de la Nation,6685,15,"",75111,75011,"","",655784.5,6861151.8,Paris 11e Arrondissement,,,48.848891,2.397477
ADRNIVX_0000000270789859,Place de la Nation,6685,17,"",75111,75011,"","",655788.4,6861143,Paris 11e Arrondissement,,,48.848812,2.397531
ADRNIVX_0000000270789860,Place de la Nation,6685,19,"",75111,75011,"","",655791.4,6861134.7,Paris 11e Arrondissement,,,48.848738,2.397573
ADRNIVX_0000000270789861,Place de la Nation,6685,21,"",75111,75011,"","",655793.5,6861127.1,Paris 11e Arrondissement,,,48.848670,2.397602
ADRNIVX_0000000270789015,Place de la Nation,6685,3,"",75111,75011,"","",655558.3,6861160.3,Paris 11e Arrondissement,,,48.848952,2.394394
ADRNIVX_0000000270789014,Place de la Nation,6685,5,"",75111,75011,"","",655597.8,6861202.6,Paris 11e Arrondissement,,,48.849335,2.394927
ADRNIVX_0000000270788156,Place de la Nation,6685,7,"",75111,75011,"","",655640.6,6861221.2,Paris 11e Arrondissement,,,48.849505,2.395509
ADRNIVX_0000000270788155,Place de la Nation,6685,9,"",75111,75011,"","",655661.3,6861224.3,Paris 11e Arrondissement,,,48.849535,2.395790
ADRNIVX_0000000270754812,Place de la République,8159,10,"",75111,75011,"","",653435.4,6863227.4,Paris 11e Arrondissement,,,48.867391,2.365240
ADRNIVX_0000000270756761,Place de la République,8159,2,"",75111,75011,"","",653415.1,6863134.9,Paris 11e Arrondissement,,,48.866558,2.364973
ADRNIVX_0000000270756762,Place de la République,8159,4,"",75111,75011,"","",653433.9,6863119.5,Paris 11e Arrondissement,,,48.866421,2.365231
ADRNIVX_0000000270755739,Place de la République,8159,8,BIS,75111,75011,"","",653462,6863202.7,Paris 11e Arrondissement,,,48.867171,2.365605
ADRNIVX_0000000270755738,Place de la République,8159,8,"",75111,75011,"","",653465.5,6863157.1,Paris 11e Arrondissement,,,48.866761,2.365658
ADRNIVX_0000000270773914,Place du Père Chaillet,7249,1,"",75111,75011,"","",654438.4,6862038.5,Paris 11e Arrondissement,,,48.856771,2.379039
ADRNIVX_0000000270773915,Place du Père Chaillet,7249,3,"",75111,75011,"","",654432.6,6862055.5,Paris 11e Arrondissement,,,48.856924,2.378958
ADRNIVX_0000000270773916,Place du Père Chaillet,7249,5,"",75111,75011,"","",654428.6,6862062.4,Paris 11e Arrondissement,,,48.856986,2.378903
ADRNIVX_0000000270772217,Place Léon Blum,5527,1,"",75111,75011,"","",654472,6862131.8,Paris 11e Arrondissement,,,48.857613,2.379487
ADRNIVX_0000000270770410,Place Léon Blum,5527,10,"",75111,75011,"","",654519.4,6862247.7,Paris 11e Arrondissement,,,48.858658,2.380121
ADRNIVX_0000000331929007,Place Léon Blum,5527,12,"",75111,75011,"","",654474.5,6862230,Paris 11e Arrondissement,,,48.858496,2.379511
ADRNIVX_0000000270771304,Place Léon Blum,5527,2,"",75111,75011,"","",654583.3,6862183.1,Paris 11e Arrondissement,,,48.858082,2.380998
ADRNIVX_0000000270772218,Place Léon Blum,5527,3,"",75111,75011,"","",654465.3,6862146.2,Paris 11e Arrondissement,,,48.857742,2.379394
ADRNIVX_0000000270771306,Place Léon Blum,5527,4,"",75111,75011,"","",654571.4,6862195.1,Paris 11e Arrondissement,,,48.858189,2.380835
ADRNIVX_0000000270772219,Place Léon Blum,5527,5,"",75111,75011,"","",654459.7,6862161.1,Paris 11e Arrondissement,,,48.857875,2.379316
ADRNIVX_0000000270772220,Place Léon Blum,5527,5,BIS,75111,75011,"","",654456.5,6862168.2,Paris 11e Arrondissement,,,48.857939,2.379272
ADRNIVX_0000000270771307,Place Léon Blum,5527,6,"",75111,75011,"","",654560.8,6862205.9,Paris 11e Arrondissement,,,48.858285,2.380689
ADRNIVX_0000000270771310,Place Léon Blum,5527,7,"",75111,75011,"","",654451.3,6862181,Paris 11e Arrondissement,,,48.858054,2.379200
ADRNIVX_0000000270771308,Place Léon Blum,5527,8,"",75111,75011,"","",654543,6862223.9,Paris 11e Arrondissement,,,48.858446,2.380445
ADRNIVX_0000000270771311,Place Léon Blum,5527,9,"",75111,75011,"","",654445.3,6862195,Paris 11e Arrondissement,,,48.858179,2.379116
ADRNIVX_0000000270774772,Rue Carrière-Mainguet,,1,"",75111,75011,"","",654949,6861989.6,Paris 11e Arrondissement,,,48.856368,2.386003
